shot_end_x,shot_end_y,shot_speed,shot_distance,gk_x,gk_y,gk_dive_distance,ball_travel_time,gk_reach_time,reaction_time,dist_from_center,dist_from_left_post,dist_from_right_post,dist_from_crossbar,dist_from_ground,zone,psxg,is_goal
1.998,0.998,68.4,17.0,4.697,0.3,2.788,0.9387,0.4873,0.1348,1.677,1.998,5.322,1.442,0.998,MID_L,0.05,0
0.557,2.202,91.2,7.9,1.915,0.3,2.337,0.329,0.152,0.1553,3.255,0.557,6.763,0.238,2.202,TOP_L,0.76,1
6.774,2.053,98.3,13.4,4.092,0.3,3.204,0.5185,0.483,0.183,3.224,6.774,0.546,0.387,2.053,TOP_R,0.968,1
1.518,0.377,58.1,9.5,3.374,0.0,1.894,0.6166,0.2764,0.2167,2.302,1.518,5.802,2.063,0.377,LOW_L,0.44,1
3.98,1.487,62.5,5.3,4.554,0.0,1.594,0.3191,0.05,0.1634,0.416,3.98,3.34,0.953,1.487,MID_C,0.2,1
2.698,1.326,67.7,19.7,2.072,0.3,1.202,1.1026,0.05,0.1665,0.968,2.698,4.622,1.114,1.326,MID_C,0.05,0
6.381,0.737,89.4,27.9,2.885,0.5,3.504,1.1811,0.6864,0.1907,2.763,6.381,0.939,1.703,0.737,LOW_R,0.2875,1
0.354,1.877,58.5,25.6,3.741,0.0,3.872,1.6571,0.6592,0.1164,3.37,0.354,6.966,0.563,1.877,TOP_L,0.2875,0
3.025,0.88,107.1,36.3,2.713,0.0,0.934,1.2839,0.05,0.1152,0.72,3.025,4.295,1.56,0.88,MID_C,0.05,0
1.565,0.466,72.5,8.8,2.783,0.0,1.304,0.4624,0.117,0.1346,2.226,1.565,5.755,1.974,0.466,LOW_L,0.05,0
2.566,1.946,48.3,20.0,3.633,0.0,2.219,1.5661,0.0791,0.1729,1.313,2.566,4.754,0.494,1.946,TOP_C,0.05,0
1.481,0.675,121.5,23.1,3.941,0.0,2.551,0.7218,0.4277,0.1011,2.247,1.481,5.839,1.765,0.675,LOW_L,0.2875,0
1.214,0.542,62.9,11.8,3.503,0.3,2.301,0.7123,0.3847,0.08,2.538,1.214,6.106,1.898,0.542,LOW_L,0.2875,0
0.642,0.234,66.2,19.7,3.381,0.3,2.74,1.1273,0.4974,0.1499,3.175,0.642,6.678,2.206,0.234,LOW_L,0.525,0
4.947,1.16,94.2,14.1,4.46,0.0,1.258,0.5664,0.05,0.1514,1.289,4.947,2.373,1.28,1.16,MID_R,0.05,0
6.229,1.009,84.0,17.0,3.952,0.0,2.491,0.7673,0.3818,0.1992,2.578,6.229,1.091,1.431,1.009,MID_R,0.2875,0
6.137,1.36,61.1,18.7,3.262,0.3,3.065,1.1616,0.5314,0.1274,2.481,6.137,1.183,1.08,1.36,MID_R,0.2875,1
1.355,1.394,71.2,9.9,1.988,0.0,1.531,0.5288,0.05,0.0901,2.312,1.355,5.965,1.046,1.394,MID_L,0.2875,0
4.881,2.221,83.2,21.4,4.387,0.0,2.275,0.9749,0.05,0.1608,1.578,4.881,2.439,0.219,2.221,TOP_R,0.43,1
0.909,1.491,74.8,6.1,3.373,0.0,2.88,0.3078,0.4285,0.1515,2.764,0.909,6.411,0.949,1.491,MID_L,0.985,1
6.762,2.162,109.2,6.2,2.444,0.5,4.627,0.2149,0.8922,0.1626,3.242,6.762,0.558,0.278,2.162,TOP_R,0.99,1
2.539,2.198,84.1,5.2,4.373,0.0,2.863,0.2352,0.271,0.2222,1.488,2.539,4.781,0.242,2.198,TOP_C,0.988,1
1.628,0.757,111.0,7.6,3.615,0.3,2.039,0.2578,0.3092,0.1999,2.084,1.628,5.692,1.683,0.757,LOW_L,0.98,1
4.285,1.739,77.8,32.3,2.987,0.3,1.938,1.5721,0.137,0.1183,0.813,4.285,3.035,0.701,1.739,TOP_C,0.05,0
6.007,2.189,59.7,26.4,4.16,0.3,2.641,1.6734,0.2741,0.1034,2.539,6.007,1.313,0.251,2.189,TOP_R,0.62,0
4.161,1.889,88.8,11.7,3.038,0.0,2.198,0.4988,0.0934,0.1648,0.836,4.161,3.159,0.551,1.889,TOP_C,0.05,0
1.557,0.365,117.9,6.8,4.946,0.5,3.392,0.2183,0.6599,0.1846,2.27,1.557,5.763,2.075,0.365,LOW_L,0.986,1
1.693,0.631,102.0,8.6,4.475,0.5,2.785,0.3209,0.508,0.1358,2.054,1.693,5.627,1.809,0.631,LOW_L,0.98,1
4.395,1.324,92.3,18.2,3.274,0.3,1.519,0.7455,0.0929,0.1416,0.743,4.395,2.925,1.116,1.324,MID_C,0.05,0
1.958,0.95,53.5,15.3,3.36,0.0,1.694,1.0862,0.1631,0.1277,1.723,1.958,5.362,1.49,0.95,MID_L,0.05,0
1.044,0.586,82.6,13.4,3.739,0.0,2.757,0.6162,0.4861,0.1516,2.691,1.044,6.276,1.854,0.586,LOW_L,0.7375,1
4.065,1.241,95.8,23.1,2.09,0.0,2.332,0.9159,0.3061,0.175,0.405,4.065,3.255,1.199,1.241,MID_C,0.05,0
1.762,2.197,59.9,19.8,3.012,0.5,2.108,1.2553,0.125,0.1002,2.135,1.762,5.558,0.243,2.197,TOP_L,0.43,0
0.275,2.223,72.9,5.2,3.83,0.3,4.041,0.2719,0.7011,0.1528,3.53,0.275,7.045,0.217,2.223,TOP_L,0.99,1
5.966,1.535,73.7,23.8,4.074,0.3,2.26,1.2253,0.2855,0.126,2.327,5.966,1.354,0.905,1.535,MID_R,0.2875,0
6.062,1.325,65.9,9.5,3.834,0.0,2.591,0.5467,0.3693,0.1669,2.404,6.062,1.258,1.115,1.325,MID_R,0.55,1
1.75,0.399,95.6,18.1,2.923,0.3,1.178,0.7189,0.1059,0.1323,2.079,1.75,5.57,2.041,0.399,LOW_L,0.335,1
4.105,1.761,93.2,17.3,4.732,0.5,1.408,0.7021,0.05,0.0912,0.7,4.105,3.215,0.679,1.761,TOP_C,0.05,0
4.217,0.963,76.6,7.0,4.924,0.0,1.195,0.3466,0.05,0.2342,0.613,4.217,3.103,1.477,0.963,MID_C,0.2,0
5.656,1.086,68.5,10.0,4.276,0.0,1.756,0.5545,0.1575,0.1582,2.0,5.656,1.664,1.354,1.086,MID_R,0.05,0
1.746,0.52,100.6,34.5,2.871,0.0,1.239,1.2981,0.0936,0.1113,2.038,1.746,5.574,1.92,0.52,LOW_L,0.05,0
4.614,0.129,75.9,7.2,2.213,0.3,2.407,0.3598,0.4539,0.1109,1.449,4.614,2.706,2.311,0.129,LOW_C,0.986,0
4.333,0.471,56.4,22.5,4.799,0.0,0.662,1.512,0.05,0.1179,1.007,4.333,2.987,1.969,0.471,LOW_C,0.05,0
7.02,1.944,92.6,12.5,4.385,0.3,3.106,0.512,0.4713,0.2044,3.437,7.02,0.3,0.496,1.944,TOP_R,0.985,1
3.258,0.6,65.9,12.2,5.821,0.0,2.632,0.7002,0.4532,0.2135,0.739,3.258,4.062,1.84,0.6,LOW_C,0.4,0
2.064,0.653,79.0,22.4,3.43,0.0,1.515,1.0758,0.1542,0.177,1.694,2.064,5.256,1.787,0.653,LOW_L,0.05,0
5.677,0.792,74.3,32.9,3.632,0.0,2.194,1.6784,0.3239,0.2036,2.062,5.677,1.643,1.648,0.792,LOW_R,0.05,0
1.548,0.698,90.9,5.2,2.486,0.3,1.019,0.2168,0.047,0.1412,2.176,1.548,5.772,1.742,0.698,LOW_L,0.4,0
1.157,1.038,73.2,12.7,2.688,0.5,1.623,0.6596,0.1952,0.1807,2.51,1.157,6.163,1.402,1.038,MID_L,0.2875,0
4.36,0.259,64.8,24.8,3.192,0.0,1.196,1.4502,0.1044,0.08,1.189,4.36,2.96,2.181,0.259,LOW_C,0.335,1
4.755,1.208,72.9,29.5,4.61,0.0,1.217,1.5347,0.05,0.1193,1.095,4.755,2.565,1.232,1.208,MID_C,0.05,0
1.202,1.021,107.9,15.9,4.856,0.0,3.793,0.5601,0.7259,0.1079,2.466,1.202,6.118,1.419,1.021,MID_L,0.985,1
6.565,0.567,82.1,11.2,5.085,0.0,1.584,0.5185,0.1824,0.155,2.977,6.565,0.755,1.873,0.567,LOW_R,0.2875,1
4.158,1.303,59.3,40.0,3.648,0.0,1.399,2.5574,0.05,0.1883,0.505,4.158,3.162,1.137,1.303,MID_C,0.05,0
6.041,0.598,91.5,13.0,4.717,0.0,1.454,0.5401,0.1436,0.1347,2.461,6.041,1.279,1.842,0.598,LOW_R,0.2875,0
5.818,0.488,50.2,5.4,3.782,0.3,2.044,0.4047,0.3214,0.1732,2.279,5.818,1.502,1.952,0.488,LOW_R,0.85,1
4.0,0.397,95.3,16.3,4.594,0.0,0.713,0.6475,0.05,0.1515,0.891,4.0,3.32,2.043,0.397,LOW_C,0.335,0
0.191,1.956,100.4,10.0,3.904,0.3,4.065,0.3776,0.7407,0.1456,3.546,0.191,7.129,0.484,1.956,TOP_L,0.985,0
4.307,2.39,52.5,9.5,3.742,0.0,2.456,0.6847,0.05,0.1779,1.337,4.307,3.013,0.05,2.39,TOP_C,0.43,1
1.742,1.45,83.3,28.6,3.646,0.0,2.394,1.3016,0.2886,0.084,1.932,1.742,5.578,0.99,1.45,MID_L,0.05,0
2.172,1.062,82.3,12.0,3.213,0.0,1.487,0.5513,0.0726,0.1438,1.496,2.172,5.148,1.378,1.062,MID_L,0.05,0
6.035,0.796,77.0,9.1,3.628,0.0,2.535,0.4502,0.4142,0.08,2.413,6.035,1.285,1.644,0.796,LOW_R,0.7375,1
3.493,0.57,81.6,6.1,3.937,0.0,0.722,0.2843,0.05,0.1731,0.672,3.493,3.827,1.87,0.57,LOW_C,0.2,0
1.09,0.894,60.3,10.7,3.375,0.0,2.454,0.6733,0.3837,0.1973,2.591,1.09,6.23,1.546,0.894,MID_L,0.4,1
5.708,0.342,79.4,14.5,4.119,0.0,1.625,0.6926,0.2098,0.1549,2.228,5.708,1.612,2.098,0.342,LOW_R,0.335,1
5.324,1.858,45.7,8.7,5.414,0.0,1.86,0.723,0.05,0.1488,1.782,5.324,1.996,0.582,1.858,TOP_R,0.05,0
1.976,0.39,79.0,18.1,2.543,0.0,0.689,0.8662,0.05,0.08,1.878,1.976,5.344,2.05,0.39,LOW_L,0.335,0
4.658,1.433,89.5,16.9,3.763,0.0,1.69,0.717,0.0363,0.1571,1.021,4.658,2.662,1.007,1.433,MID_C,0.05,0
5.165,1.399,61.9,10.6,5.049,0.0,1.404,0.6504,0.05,0.1652,1.515,5.165,2.155,1.041,1.399,MID_R,0.05,0
3.11,0.05,90.5,13.8,3.191,0.0,0.095,0.5787,0.05,0.2347,1.293,3.11,4.21,2.39,0.05,LOW_C,0.335,0
5.215,1.273,83.6,10.8,5.154,0.3,0.975,0.4905,0.05,0.1802,1.556,5.215,2.105,1.167,1.273,MID_R,0.05,0
3.434,0.88,68.8,12.6,4.043,0.5,0.718,0.6928,0.05,0.116,0.408,3.434,3.886,1.56,0.88,MID_C,0.05,0
0.952,0.959,84.4,6.6,4.865,0.0,4.029,0.2974,0.7908,0.1329,2.721,0.952,6.368,1.481,0.959,MID_L,0.985,1
5.593,1.405,86.7,9.9,3.701,0.3,2.191,0.4348,0.2854,0.08,1.941,5.593,1.727,1.035,1.405,MID_R,0.2,0
4.039,1.517,73.9,13.6,4.836,0.0,1.714,0.6977,0.0119,0.1303,0.481,4.039,3.281,0.923,1.517,MID_C,0.05,0
1.778,1.185,97.7,10.8,2.393,0.0,1.335,0.4203,0.05,0.1914,1.883,1.778,5.542,1.255,1.185,MID_L,0.05,0
3.148,2.109,94.9,40.0,3.209,0.5,1.61,1.5976,0.05,0.0827,1.026,3.148,4.172,0.331,2.109,TOP_C,0.43,0
0.97,2.199,53.9,8.2,3.578,0.5,3.112,0.5744,0.4644,0.2061,2.862,0.97,6.35,0.241,2.199,TOP_L,0.94,1
1.298,0.33,86.8,11.3,4.394,0.0,3.114,0.4947,0.5866,0.1999,2.524,1.298,6.022,2.11,0.33,LOW_L,0.986,1
1.959,0.213,112.2,20.1,3.021,0.5,1.1,0.6799,0.115,0.1768,1.977,1.959,5.361,2.227,0.213,LOW_L,0.335,0
5.646,0.418,72.3,13.9,3.444,0.0,2.241,0.7262,0.3628,0.08,2.141,5.646,1.674,2.022,0.418,LOW_R,0.05,0
1.489,0.291,84.9,36.9,3.379,0.0,1.912,1.6465,0.2849,0.1348,2.361,1.489,5.831,2.149,0.291,LOW_L,0.335,0
4.59,0.857,118.9,5.8,3.44,0.0,1.434,0.1852,0.1001,0.2197,0.999,4.59,2.73,1.583,0.857,MID_C,0.92,1
1.023,1.164,60.4,5.8,4.318,0.0,3.495,0.3642,0.6364,0.1732,2.638,1.023,6.297,1.276,1.164,MID_L,0.985,1
2.093,0.984,99.9,9.3,2.965,0.0,1.314,0.3538,0.0305,0.2042,1.585,2.093,5.227,1.456,0.984,MID_L,0.2,0
0.897,0.127,43.5,22.6,4.566,0.3,3.673,1.9688,0.8026,0.0986,2.971,0.897,6.423,2.313,0.127,LOW_L,0.525,1
5.861,1.481,83.0,7.2,4.374,0.0,2.099,0.3291,0.1843,0.1203,2.217,5.861,1.459,0.959,1.481,MID_R,0.55,1
1.308,1.384,113.6,17.2,5.015,0.3,3.862,0.5727,0.7391,0.08,2.357,1.308,6.012,1.056,1.384,MID_L,0.985,0
1.052,0.571,93.0,27.7,2.524,0.0,1.579,1.1288,0.1804,0.1649,2.687,1.052,6.268,1.869,0.571,LOW_L,0.2875,0
3.33,1.784,55.6,16.5,3.938,0.5,1.421,1.1226,0.05,0.08,0.654,3.33,3.99,0.656,1.784,TOP_C,0.05,0
4.4,1.809,54.4,31.3,4.96,0.3,1.61,2.1822,0.05,0.1464,0.946,4.4,2.92,0.631,1.809,TOP_C,0.05,0
2.581,0.842,86.3,6.5,3.43,0.0,1.196,0.284,0.0248,0.104,1.143,2.581,4.739,1.598,0.842,MID_C,0.05,0
1.893,0.441,43.3,16.8,4.094,0.0,2.245,1.4663,0.3627,0.1192,1.931,1.893,5.427,1.999,0.441,LOW_L,0.05,0
1.865,0.05,86.5,5.9,2.461,0.0,0.597,0.2576,0.18,0.1159,2.143,1.865,5.455,2.39,0.05,LOW_L,0.755,1
1.632,0.8,79.0,22.7,2.358,0.0,1.081,1.0871,0.05,0.08,2.071,1.632,5.688,1.64,0.8,LOW_L,0.05,0
0.907,2.033,101.1,5.9,2.364,0.0,2.501,0.2194,0.1768,0.1808,2.87,0.907,6.413,0.407,2.033,TOP_L,0.968,1
1.354,0.386,114.5,5.9,1.472,0.0,0.403,0.1963,0.05,0.08,2.452,1.354,5.966,2.054,0.386,LOW_L,0.44,1
6.133,0.824,76.8,7.3,2.453,0.5,3.695,0.3606,0.7327,0.1777,2.505,6.133,1.187,1.616,0.824,MID_R,0.985,1
0.08,0.05,64.3,13.0,3.377,0.0,3.297,0.7678,0.7003,0.0871,3.766,0.08,7.24,2.39,0.05,LOW_L,0.825,1
4.571,0.37,42.5,9.3,4.035,0.0,0.651,0.8295,0.0518,0.1101,1.245,4.571,2.749,2.07,0.37,LOW_C,0.335,0
3.781,1.353,55.8,40.0,4.392,0.0,1.484,2.7156,0.05,0.2469,0.18,3.781,3.539,1.087,1.353,MID_C,0.05,0
3.819,0.674,79.4,14.1,3.663,0.0,0.692,0.6732,0.05,0.143,0.569,3.819,3.501,1.766,0.674,LOW_C,0.05,0
3.578,1.155,84.5,8.0,3.955,0.0,1.215,0.3597,0.05,0.1628,0.105,3.578,3.742,1.285,1.155,MID_C,0.2,0
5.49,0.694,85.4,22.7,3.469,0.0,2.136,1.0076,0.3176,0.159,1.904,5.49,1.83,1.746,0.694,LOW_R,0.05,0
6.129,1.437,44.4,7.4,3.838,0.0,2.705,0.6301,0.3854,0.177,2.479,6.129,1.191,1.003,1.437,MID_R,0.4,0
0.699,0.501,86.5,11.8,3.017,0.3,2.327,0.5151,0.392,0.1027,3.047,0.699,6.621,1.939,0.501,LOW_L,0.55,0
7.164,1.939,83.3,34.9,4.466,0.0,3.322,1.5858,0.4869,0.2113,3.577,7.164,0.156,0.501,1.939,TOP_R,0.2875,0
0.479,1.653,58.9,10.4,3.2,0.3,3.038,0.6668,0.4926,0.1197,3.21,0.479,6.841,0.787,1.653,TOP_L,0.4,1
6.143,0.495,90.3,10.3,4.646,0.0,1.577,0.4323,0.1867,0.1096,2.587,6.143,1.177,1.945,0.495,LOW_R,0.4,1
5.121,1.307,51.1,7.5,3.499,0.0,2.083,0.5593,0.2181,0.2062,1.464,5.121,2.199,1.133,1.307,MID_R,0.2,0
6.004,1.729,81.9,19.5,3.655,0.0,2.917,0.9011,0.3998,0.1715,2.398,6.004,1.316,0.711,1.729,TOP_R,0.2875,0
3.561,1.412,82.1,11.8,2.566,0.3,1.492,0.5434,0.0612,0.1793,0.216,3.561,3.759,1.028,1.412,MID_C,0.05,1
4.561,0.073,76.9,14.5,4.162,0.0,0.406,0.7152,0.05,0.1812,1.459,4.561,2.759,2.367,0.073,LOW_C,0.335,1
7.045,0.167,87.4,11.8,5.126,0.0,1.927,0.5096,0.3216,0.1594,3.545,7.045,0.275,2.273,0.167,LOW_R,0.7,1
4.257,0.614,56.1,11.6,3.295,0.0,1.141,0.7843,0.0529,0.1664,0.851,4.257,3.063,1.826,0.614,LOW_C,0.05,0
1.524,0.24,60.8,15.4,4.771,0.5,3.257,0.96,0.6241,0.1705,2.35,1.524,5.796,2.2,0.24,LOW_L,0.335,0
5.354,1.011,83.4,22.9,3.923,0.0,1.752,1.039,0.1702,0.1469,1.707,5.354,1.966,1.429,1.011,MID_R,0.05,0
2.688,0.208,111.7,5.9,3.298,0.0,0.644,0.1989,0.1169,0.2104,1.403,2.688,4.632,2.232,0.208,LOW_C,0.944,1
2.344,0.891,80.5,21.4,3.202,0.0,1.237,1.0092,0.0269,0.1104,1.357,2.344,4.976,1.549,0.891,MID_L,0.05,0
0.05,2.142,96.7,40.0,5.396,0.5,5.593,1.5678,1.1491,0.1331,3.726,0.05,7.27,0.298,2.142,TOP_L,0.62,1
0.785,0.168,46.9,12.3,3.464,0.3,2.682,0.9967,0.5305,0.1677,3.062,0.785,6.535,2.272,0.168,LOW_L,0.525,0
6.877,2.323,76.0,22.4,3.411,0.0,4.173,1.1179,0.679,0.1977,3.401,6.877,0.443,0.117,2.323,TOP_R,0.62,1
0.368,0.767,99.3,12.3,3.066,0.0,2.805,0.4684,0.487,0.1297,3.323,0.368,6.952,1.673,0.767,LOW_L,0.94,0
4.083,1.321,100.8,5.9,3.737,0.3,1.078,0.2234,0.05,0.2008,0.435,4.083,3.237,1.119,1.321,MID_C,0.65,1
0.05,2.103,106.4,15.1,3.444,0.0,3.992,0.5385,0.6609,0.08,3.716,0.05,7.27,0.337,2.103,TOP_L,0.99,1
0.901,0.409,72.5,6.8,3.208,0.0,2.344,0.354,0.3895,0.08,2.876,0.901,6.419,2.031,0.409,LOW_L,0.94,1
0.72,1.764,95.6,40.0,2.099,0.0,2.239,1.5861,0.1573,0.1048,2.99,0.72,6.6,0.676,1.764,TOP_L,0.2875,1
6.497,0.645,118.8,40.0,4.24,0.3,2.283,1.2762,0.3767,0.2176,2.895,6.497,0.823,1.795,0.645,LOW_R,0.2875,0
4.571,0.874,55.1,14.4,2.637,0.0,2.122,0.9926,0.296,0.08,0.974,4.571,2.749,1.566,0.874,MID_C,0.05,0
3.659,1.558,82.9,9.8,4.376,0.0,1.715,0.4469,0.05,0.13,0.338,3.659,3.661,0.882,1.558,MID_C,0.05,0
2.798,1.061,117.5,23.4,2.927,0.0,1.069,0.7546,0.05,0.2294,0.877,2.798,4.522,1.379,1.061,MID_C,0.05,0
5.282,0.941,52.9,28.4,5.04,0.0,0.972,2.035,0.05,0.1157,1.646,5.282,2.038,1.499,0.941,MID_R,0.05,0
0.623,0.288,65.9,17.7,2.465,0.0,1.864,1.0186,0.2729,0.1453,3.176,0.623,6.697,2.152,0.288,LOW_L,0.525,1
5.445,1.337,76.6,27.5,4.34,0.0,1.735,1.3627,0.0889,0.1254,1.789,5.445,1.875,1.103,1.337,MID_R,0.05,0
5.276,1.15,51.6,7.5,3.363,0.5,2.02,0.5541,0.2907,0.1642,1.617,5.276,2.044,1.29,1.15,MID_R,0.2,0
3.277,1.309,92.1,14.8,2.613,0.3,1.208,0.6094,0.05,0.1899,0.394,3.277,4.043,1.131,1.309,MID_C,0.05,0
1.813,0.269,60.6,16.9,2.567,0.0,0.8,1.0575,0.0922,0.1406,2.077,1.813,5.507,2.171,0.269,LOW_L,0.335,1
0.658,1.677,104.2,16.7,3.783,0.3,3.416,0.6062,0.5939,0.08,3.037,0.658,6.662,0.763,1.677,TOP_L,0.8875,1
0.917,1.078,110.8,40.0,3.868,0.0,3.142,1.368,0.5503,0.2161,2.747,0.917,6.403,1.362,1.078,MID_L,0.2875,0
4.076,0.492,67.2,18.8,4.291,0.0,0.537,1.062,0.05,0.1076,0.838,4.076,3.244,1.948,0.492,LOW_C,0.05,0
7.095,0.576,97.3,10.2,3.893,0.0,3.253,0.3985,0.6129,0.1597,3.495,7.095,0.225,1.864,0.576,LOW_R,0.985,1
5.697,0.505,108.2,26.2,3.253,0.3,2.453,0.9182,0.4236,0.0968,2.159,5.697,1.623,1.935,0.505,LOW_R,0.05,0
0.331,1.991,79.6,14.7,3.301,0.0,3.575,0.7016,0.555,0.2021,3.417,0.331,6.989,0.449,1.991,TOP_L,0.8875,1
4.507,0.671,72.4,8.4,4.675,0.0,0.691,0.4389,0.05,0.0963,1.01,4.507,2.813,1.769,0.671,LOW_C,0.05,0
1.792,0.604,102.3,32.7,4.094,0.0,2.38,1.2129,0.3881,0.1302,1.967,1.792,5.528,1.836,0.604,LOW_L,0.05,0
3.028,0.842,82.6,8.1,3.177,0.3,0.562,0.372,0.05,0.08,0.737,3.028,4.292,1.598,0.842,MID_C,0.05,0
6.17,0.692,101.8,22.3,4.324,0.5,1.856,0.83,0.2741,0.1785,2.565,6.17,1.15,1.748,0.692,LOW_R,0.2875,1
5.112,0.776,52.6,6.0,3.286,0.3,1.888,0.4359,0.2691,0.1098,1.519,5.112,2.208,1.664,0.776,LOW_R,0.2,0
6.999,0.428,75.1,30.6,3.165,0.3,3.837,1.5455,0.7712,0.1673,3.432,6.999,0.321,2.012,0.428,LOW_R,0.2875,1
5.517,1.215,71.7,7.7,5.021,0.3,1.041,0.4071,0.05,0.1311,1.857,5.517,1.803,1.225,1.215,MID_R,0.05,0
5.439,1.228,113.3,18.9,5.249,0.3,0.947,0.6317,0.05,0.1796,1.779,5.439,1.881,1.212,1.228,MID_R,0.05,0
1.716,1.698,60.2,27.1,2.811,0.0,2.021,1.7091,0.0862,0.2361,2.002,1.716,5.604,0.742,1.698,TOP_L,0.05,0
5.445,0.589,44.9,19.0,3.533,0.5,1.914,1.6041,0.2905,0.1028,1.894,5.445,1.875,1.851,0.589,LOW_R,0.05,0
6.543,0.05,95.3,29.7,3.571,0.0,2.972,1.1831,0.611,0.105,3.111,6.543,0.777,2.39,0.05,LOW_R,0.525,1
3.23,1.205,124.0,27.2,3.229,0.0,1.205,0.8306,0.05,0.08,0.431,3.23,4.09,1.235,1.205,MID_C,0.05,0
6.988,2.023,84.3,8.0,3.724,0.0,3.84,0.362,0.6285,0.1297,3.424,6.988,0.332,0.417,2.023,TOP_R,0.99,1
5.845,1.509,66.7,11.0,4.692,0.3,1.671,0.6273,0.1007,0.1742,2.204,5.845,1.475,0.931,1.509,MID_R,0.2875,0
0.85,2.026,86.6,24.1,4.026,0.0,3.767,1.0525,0.6063,0.08,2.923,0.85,6.47,0.414,2.026,TOP_L,0.62,1
6.673,2.032,90.0,32.0,3.325,0.0,3.917,1.3464,0.6496,0.1837,3.121,6.673,0.647,0.408,2.032,TOP_R,0.62,0
2.067,1.516,121.6,5.8,2.869,0.0,1.715,0.1817,0.0131,0.2053,1.621,2.067,5.253,0.924,1.516,MID_L,0.65,1
2.501,1.665,80.1,14.1,4.895,0.3,2.756,0.6676,0.411,0.1196,1.242,2.501,4.819,0.775,1.665,TOP_C,0.2,0
1.416,1.291,97.6,6.8,1.758,0.5,0.862,0.2635,0.05,0.0827,2.245,1.416,5.904,1.149,1.291,MID_L,0.4,1
4.821,2.25,70.2,19.9,2.198,0.0,3.456,1.0718,0.4682,0.1267,1.552,4.821,2.499,0.19,2.25,TOP_C,0.43,0
1.457,0.631,91.1,8.2,3.005,0.0,1.672,0.3398,0.1996,0.2156,2.281,1.457,5.863,1.809,0.631,LOW_L,0.8875,1
6.182,1.986,53.9,6.8,4.691,0.0,2.483,0.4809,0.1851,0.1652,2.635,6.182,1.138,0.454,1.986,TOP_R,0.4,0
6.719,0.05,73.0,5.1,5.579,0.3,1.167,0.2626,0.198,0.1154,3.275,6.719,0.601,2.39,0.05,LOW_R,0.925,1
0.692,2.39,69.6,17.3,4.55,0.0,4.538,0.9445,0.777,0.1769,3.19,0.692,6.628,0.05,2.39,TOP_L,0.86,0
1.452,1.998,52.1,16.2,3.21,0.0,2.661,1.1755,0.252,0.1101,2.341,1.452,5.868,0.442,1.998,TOP_L,0.2875,1
5.53,0.34,93.7,6.5,3.347,0.0,2.209,0.2631,0.3582,0.1192,2.067,5.53,1.79,2.1,0.34,LOW_R,0.986,1
6.85,0.05,78.2,8.0,3.136,0.3,3.723,0.3897,0.8152,0.1615,3.398,6.85,0.47,2.39,0.05,LOW_R,0.99,1
2.165,1.372,66.9,23.7,3.764,0.3,1.926,1.345,0.2124,0.2263,1.503,2.165,5.155,1.068,1.372,MID_L,0.05,1
5.251,0.416,107.0,40.0,5.267,0.0,0.416,1.4171,0.05,0.1256,1.782,5.251,2.069,2.024,0.416,LOW_R,0.05,0
0.865,2.184,68.3,14.8,3.555,0.0,3.465,0.8199,0.4852,0.1999,2.957,0.865,6.455,0.256,2.184,TOP_L,0.68,1
1.01,2.36,80.5,19.1,2.364,0.3,2.465,0.8974,0.1509,0.2116,2.885,1.01,6.31,0.08,2.36,TOP_L,0.62,1
1.298,1.981,81.2,22.9,2.734,0.0,2.447,1.0679,0.1716,0.178,2.482,1.298,6.022,0.459,1.981,TOP_L,0.2875,0
4.697,0.377,53.5,7.7,3.722,0.0,1.046,0.5485,0.0564,0.2095,1.337,4.697,2.623,2.063,0.377,LOW_C,0.335,1
3.902,0.05,80.3,10.9,3.029,0.3,0.908,0.5161,0.18,0.146,1.195,3.902,3.418,2.39,0.05,LOW_C,0.335,0
5.326,1.039,88.6,27.7,4.069,0.0,1.631,1.1832,0.1268,0.1496,1.675,5.326,1.994,1.401,1.039,MID_R,0.05,0
4.036,1.542,87.5,23.4,3.27,0.0,1.722,1.0136,0.004,0.08,0.495,4.036,3.284,0.898,1.542,MID_C,0.05,0
3.998,0.164,100.6,12.3,4.11,0.3,0.176,0.4643,0.05,0.1428,1.109,3.998,3.322,2.276,0.164,LOW_C,0.335,1
3.757,1.748,87.0,40.0,5.16,0.0,2.241,1.7423,0.1632,0.1392,0.537,3.757,3.563,0.692,1.748,TOP_C,0.05,0
3.089,1.368,85.4,17.9,4.109,0.5,1.339,0.7922,0.0674,0.08,0.589,3.089,4.231,1.072,1.368,MID_C,0.05,0
2.645,2.026,53.6,36.2,3.208,0.0,2.103,2.5615,0.05,0.2181,1.296,2.645,4.675,0.414,2.026,TOP_C,0.43,0
2.703,1.156,58.0,11.8,3.316,0.0,1.309,0.7728,0.05,0.1887,0.959,2.703,4.617,1.284,1.156,MID_C,0.05,0
4.02,1.074,104.0,5.3,3.359,0.0,1.262,0.1946,0.05,0.13,0.389,4.02,3.3,1.366,1.074,MID_C,0.4,1
7.27,1.923,76.7,29.2,4.04,0.0,3.759,1.4429,0.62,0.2224,3.678,7.27,0.05,0.517,1.923,TOP_R,0.2875,1
5.653,1.133,120.2,7.2,4.488,0.0,1.625,0.2258,0.1037,0.196,1.994,5.653,1.667,1.307,1.133,MID_R,0.85,1
